Global_ID,MTR_ADJ,MTR,GDD,ENTRY,Rep,block,Location,Check,Plot,End Plot,Expt,Pedigree,Name,Rng,Pas,Year,PLOTWT,MOIST,SDWT,FLWR,HT,LDG,DS,CBB,P_FT,CWT_A,ADJ_SDWT
20041170,51,95,21.89642857,77,1,1,SVREC,0,1170,FALSE,2004,B16504/B17523,B20583,10,99,2020,1315.1,14.55,16.7,47,52,2,5,3,16,24.70060561,17.40262195
20041171,48,92,22.24074074,112,1,1,SVREC,0,1171,FALSE,2004,B17106/N14218,B20618,10,100,2020,1663.6,12.57,17.4,47,46,3,5,3,16,31.97025842,18.55221951
20041172,52,96,21.7,48,1,2,SVREC,0,1172,FALSE,2004,B16504/B11519,B20552,10,101,2020,733.1,20.1,20,53,44,3,4,1,16,12.8749857,19.48780488
20041173,49,93,22.11463415,34,1,2,SVREC,0,1173,FALSE,2004,B15430/B16504,B20537,10,102,2020,1867.8,14.49,21.9,47,47,3,4,1,16,35.10621709,22.83742683
20041174,52,96,21.7,56,1,2,SVREC,0,1174,FALSE,2004,B16504/B16501,B20560,10,103,2020,404,22,20.2,53,51,4,3,1,16,6.926482231,19.21463415
20041175,48,92,22.24074074,132,1,2,SVREC,0,1175,FALSE,2004,B17730/B15430,B20638,10,104,2020,1808.1,12.88,18.9,47,50,2,5,1,16,34.62398649,20.08009756
20041176,51,95,21.89642857,145,1,2,SVREC,1,1176,FALSE,2004,"Zenith//Alpena*/B09197, ADAMS",B18504,10,105,2020,2292.3,13.29,19.8,47,49,3,4,2,16,43.68953247,20.93729268
20041177,50,94,21.96385542,147,1,2,SVREC,3,1177,FALSE,2004,"BL14506, BLACK BEARD",I19703,10,106,2020,1817.3,13.46,20.4,47,58,2,5,5,16,34.56847923,21.52946341
20041178,48,92,22.24074074,116,1,2,SVREC,0,1178,FALSE,2004,B17106/N14218,B20622,10,107,2020,1550.6,12.22,17.2,47,50,2,5,1,16,29.91796934,18.41239024
20041179,49,93,22.11463415,144,1,2,SVREC,0,1179,FALSE,2004,B16501/B15414,B19330,10,108,2020,1916.6,12.11,20.4,47,55,1,5,1,16,37.02607742,21.86531707
20041180,48,92,22.24074074,146,1,2,SVREC,2,1180,FALSE,2004,"B04644/ZORRO, ZENITH",B10244,10,109,2020,1732.2,13.3,19.8,46,52,2,6,1,16,33.01063574,20.93487805
