Global_ID,MTR,ENTRY,Rep,block,Location,Check,Plot,End Plot,Expt,Pedigree,Name,Rng,Pas,Year,PLOTWT,MOIST,SDWT,FLWR,HT,LDG,DS,CBB,P_FT,CWT_A,ADJ_SDWT
20041077,92,145,,1,SVREC,1,1077,FALSE,2004,"Zenith//Alpena*/B09197, ADAMS",B18504,5,96,2020,2077.7,14.26,19.1,46,49,3,5,2,16,39.15642878,19.97114634
20091077,93,157,,1,SVREC,1,1077,FALSE,2009,"SR9-5/R09508, CAYENNE",R12844,5,159,2020,1641.4,12.3,32.2,44,62,2,5,1,16,31.64104214,34.43829268
20031078,94,91,,2,SVREC,1,1078,FALSE,2003,"MEDALIST/N08003, ALPENA",N11283,8,89,2020,2189.9,14.72,19,47,40,2,4,2,16,41.04953406,19.76
20041078,92,17,,1,SVREC,0,1078,FALSE,2004,B11519/B17106,B20520,5,97,2020,1118.9,13.29,19.6,49,48,3,5,1,16,21.32540151,20.72580488
20091078,94,73,,1,SVREC,0,1078,FALSE,2009,I13401/R17603,R20673,5,160,2020,1343.2,13.07,27.7,47,56,2,4,1,16,25.66534576,29.36537805
20031079,97,79,,2,SVREC,0,1079,FALSE,2003,B16504/N14229,N20394,8,90,2020,474.4,15.91,19.1,53,30,4,3,3,16,8.768509755,19.58681707
20041079,92,96,,1,SVREC,0,1079,FALSE,2004,B16506/B16504,B20602,5,98,2020,1825.8,12.15,20.3,48,46,2,6,3,16,35.25589347,21.74823171
20091079,94,152,,1,SVREC,0,1079,FALSE,2009,S17702/R17603,S20426,5,161,2020,1200,12.62,30.9,46,39,3,4,1,16,23.04783006,32.92734146
20031080,93,93,,2,SVREC,3,1080,FALSE,2003,"COOP 03019, MERLIN",I11264,8,91,2020,2035.7,14.3,20.1,47,53,2,5,2,16,38.34699662,21.00695122
20041080,94,119,,1,SVREC,0,1080,FALSE,2004,B17523/B16504,B20625,5,99,2020,1705.5,14.79,18.8,54,40,4,4,3,16,31.94324597,19.53595122
20091080,92,35,,1,SVREC,0,1080,FALSE,2009,R17605/R16503,R20635,5,162,2020,1635.2,12.33,32,47,50,2,5,1,16,31.51074286,34.21268293
20031081,97,8,,1,SVREC,0,1081,FALSE,2003,N14218/N15306,N20308,9,82,2020,441.8,15.9,18.8,55,37,4,2,1,16,8.166923057,19.28146341
20041081,95,141,,1,SVREC,0,1081,FALSE,2004,B15430/B17996,B20647,5,100,2020,1098.6,12.3,18.9,53,49,3,4,2,16,21.17756116,20.21378049
20091081,93,158,,1,SVREC,2,1081,FALSE,2009,"SR99238/Merlot, VIPER",I13401,5,163,2020,1710,12.58,28.8,48,52,2,5,2,16,32.85819247,30.70360976
20031082,97,10,,1,SVREC,0,1082,FALSE,2003,N14218/N15306,N20312,9,83,2020,1505.8,14.3,19.5,0,25,2,2,1,16,28.36513608,20.37987805
20041082,92,146,,2,SVREC,2,1082,FALSE,2004,"B04644/ZORRO, ZENITH",B10244,5,101,2020,1915.9,13.53,19,47,55,2,6,1,16,36.41455886,20.03573171
20091082,94,125,,2,SVREC,0,1082,FALSE,2009,R17604/G14510,R20725,5,164,2020,1103.5,11.64,31.4,46,45,2,5,1,16,21.43210367,33.83541463
20031083,93,91,,1,SVREC,1,1083,FALSE,2003,"MEDALIST/N08003, ALPENA",N11283,9,84,2020,1926.2,12.83,18.4,46,52,2,5,1,16,36.90669716,19.56009756
20041083,93,133,,2,SVREC,0,1083,FALSE,2004,B17730/B15430,B20639,5,102,2020,1729.1,15.2,17.6,54,56,2,5,1,16,32.22943704,18.20097561
20091083,96,137,,2,SVREC,0,1083,FALSE,2009,S17702/R17604,S20411,5,165,2020,1036.4,18.45,38.2,53,27,3,4,1,16,18.57753663,37.99036585
20031084,94,70,,1,SVREC,0,1084,FALSE,2003,N14229/N17506,N20385,9,85,2020,1402.1,15.35,17.8,53,44,3,3,2,16,26.08811549,18.3752439
20041084,92,102,,2,SVREC,0,1084,FALSE,2004,B17106/B14302,B20608,5,103,2020,1316.5,13.71,16.4,51,55,2,5,1,16,24.96997394,17.258
20091084,94,25,,2,SVREC,0,1084,FALSE,2009,R17605/R16503,R20625,5,166,2020,1550,12.25,31,45,46,1,5,1,16,29.89617176,33.17378049
20031085,94,43,,1,SVREC,0,1085,FALSE,2003,N16405/N17506,N20348,9,86,2020,1543.7,15.3,18.7,54,40,3,3,3,16,28.73975563,19.31573171
20041085,92,104,,2,SVREC,0,1085,FALSE,2004,B17106/B14302,B20610,5,104,2020,1447.7,12.32,16.1,49,54,1,5,1,16,27.90074965,17.21521951
20091085,95,4,,2,SVREC,0,1085,FALSE,2009,R12844/I13401,R20604,5,167,2020,1572.4,14.56,30.5,51,36,3,5,1,16,29.52983576,31.7795122
20031086,96,14,,2,SVREC,0,1086,FALSE,2003,N14229/N15306,N20318,9,87,2020,588,17.51,21.1,53,39,3,3,2,16,10.6614282,21.22608537
20041086,93,145,,2,SVREC,1,1086,FALSE,2004,"Zenith//Alpena*/B09197, ADAMS",B18504,5,105,2020,2064.7,13.5,20,47,46,3,5,2,16,39.2563414,21.09756098
20091086,92,157,,2,SVREC,1,1086,FALSE,2009,"SR9-5/R09508, CAYENNE",R12844,5,168,2020,1465.9,13.92,34.7,44,46,1,6,1,16,27.73597006,36.42653659
20031087,94,75,,2,SVREC,0,1087,FALSE,2003,B16504/B14302,N20390,9,88,2020,1308.5,12.66,16.5,53,40,3,3,1,16,25.12023346,17.5745122
20041087,94,117,,2,SVREC,0,1087,FALSE,2004,B17523/B16504,B20623,5,106,2020,1698,13.74,18.5,47,48,3,4,2,16,32.19466396,19.46109756
20091087,94,39,,2,SVREC,0,1087,FALSE,2009,R17605/R16503,R20639,5,169,2020,1670.2,14.52,32.5,46,59,2,5,1,16,31.38121465,33.87926829
20031088,93,91,,2,SVREC,1,1088,FALSE,2003,"MEDALIST/N08003, ALPENA",N11283,9,89,2020,2238.7,14.66,18.1,47,45,2,5,2,16,41.9938115,18.8372439
20041088,93,35,,2,SVREC,0,1088,FALSE,2004,B15430/B16504,B20538,5,107,2020,1672.5,12.14,19.3,47,60,2,5,2,16,32.29937227,20.6792439
20091088,95,116,,2,SVREC,0,1088,FALSE,2009,S17702/R17603,R20716,5,170,2020,1397.9,14.38,34.8,50,44,3,4,1,16,26.30801526,36.33629268
20031089,94,16,,2,SVREC,0,1089,FALSE,2003,N14229/N15306,N20320,9,90,2020,715.9,15.26,18,53,50,3,2,4,16,13.33452588,18.60146341
20041089,95,147,,2,SVREC,3,1089,FALSE,2004,"BL14506, BLACK BEARD",I19703,5,108,2020,1730.3,13.5,20.5,47,60,2,5,4,16,32.89836176,21.625
20091089,94,96,,2,SVREC,0,1089,FALSE,2009,I17551/I13401,R20696,5,171,2020,939.7,13.38,30.3,46,52,2,4,5,16,17.89139331,32.00714634
20031090,96,23,,2,SVREC,0,1090,FALSE,2003,N14229/B14302,N20327,9,91,2020,50.1,14.5,18.4,54,39,2,3,1,16,0.94154395,19.18536585
20041090,93,3,,2,SVREC,0,1090,FALSE,2004,N16405/B14302,B20503,5,109,2020,1103.3,13.55,16.1,54,48,3,4,4,16,20.96502441,16.97371951
20091090,94,120,,2,SVREC,0,1090,FALSE,2009,R17604/G14510,R20720,5,172,2020,1300.5,13.62,31.8,48,45,3,4,1,16,24.69222996,33.49858537
20031091,94,84,,1,SVREC,0,1091,FALSE,2003,B16505/N14229,N20399,10,82,2020,1594.7,14.97,19.6,53,48,2,3,1,16,29.80491791,20.3242439
20041091,96,42,,1,SVREC,0,1091,FALSE,2004,B16501/B16504,B20545,6,92,2020,1710.4,20.2,21.7,48,31,3,4,4,16,30.00111087,21.11780488
20091091,95,104,,1,SVREC,0,1091,FALSE,2009,S16804/I13401,R20704,6,155,2020,1390.4,13.81,30.2,46,33,3,4,2,16,26.34106903,31.74314634
20031092,95,66,,1,SVREC,0,1092,FALSE,2003,N17506/B15430,N20381,10,83,2020,1466.5,16.69,18.6,50,38,3,3,3,16,26.85443122,18.89714634
20041092,95,137,,1,SVREC,0,1092,FALSE,2004,B17996/B17540,B20643,6,93,2020,1341.8,14.64,18.8,47,36,3,4,1,16,25.17554904,19.57034146
20091092,95,155,,1,SVREC,0,1092,FALSE,2009,"SR11511, CALDERA",I20814,6,156,2020,1356.5,14.4,37.5,47,52,3,5,4,16,25.52291766,39.14634146
20031093,93,91,,1,SVREC,1,1093,FALSE,2003,"MEDALIST/N08003, ALPENA",N11283,10,84,2020,1933.5,12.93,18.2,47,49,3,5,3,16,37.00406861,19.32529268
20041093,95,80,,1,SVREC,0,1093,FALSE,2004,B16504/B17536,B20586,6,94,2020,1612.3,19.8,17.9,53,37,3,4,4,16,28.42215339,17.50707317
20091093,93,158,,1,SVREC,2,1093,FALSE,2009,"SR99238/Merlot, VIPER",I13401,6,157,2020,1630.2,13.23,29.2,46,50,2,4,4,16,31.09189862,30.89858537
20031094,97,48,,1,SVREC,0,1094,FALSE,2003,N17504/N14229,N20360,10,85,2020,1204.3,18.3,19.5,51,44,3,2,3,16,21.62686153,19.42865854
20041094,92,115,,1,SVREC,0,1094,FALSE,2004,B17106/N14218,B20621,6,95,2020,1706.7,13.75,17.5,47,50,2,5,2,16,32.35586755,18.4070122
20091094,94,9,,1,SVREC,0,1094,FALSE,2009,R17603/I17551,R20609,6,158,2020,1385.1,13.09,32.9,46,48,2,5,1,16,26.45986572,34.8699878
20031095,97,25,,1,SVREC,0,1095,FALSE,2003,N14229/B16504,N20329,10,86,2020,1224.6,28.4,21.6,49,43,3,2,4,16,19.27276536,18.8604878
20041095,95,145,,1,SVREC,1,1095,FALSE,2004,"Zenith//Alpena*/B09197, ADAMS",B18504,6,96,2020,2194,14.2,20.9,47,40,3,4,1,16,41.37715895,21.86853659
20091095,93,157,,1,SVREC,1,1095,FALSE,2009,"SR9-5/R09508, CAYENNE",R12844,6,159,2020,1517.3,12.71,34.4,45,42,2,4,1,16,29.1120446,36.61921951
20031096,93,59,,2,SVREC,0,1096,FALSE,2003,N17506/N14229,N20371,10,87,2020,1498.9,14.8,16.4,48,36,2,5,5,16,28.07042648,17.04
20041096,94,83,,1,SVREC,0,1096,FALSE,2004,B16505/B11617,B20589,6,97,2020,1448.1,13.82,16.4,54,41,3,4,3,16,27.43101009,17.236
20091096,95,5,,1,SVREC,0,1096,FALSE,2009,R12844/I13401,R20605,6,160,2020,1210.3,13.05,28.3,46,48,3,4,1,16,23.13126459,30.00835366
20031097,94,42,,2,SVREC,0,1097,FALSE,2003,N16405/N15337,N20347,10,88,2020,1551.1,14.76,17.2,48,42,3,3,3,16,29.06163176,17.87960976
20041097,93,106,,1,SVREC,0,1097,FALSE,2004,B17106/B16504,B20612,6,98,2020,1681.8,12.83,16.1,47,54,3,4,4,16,32.22390368,17.11508537
20091097,92,159,,1,SVREC,3,1097,FALSE,2009,"S02754/S04503, ROSETTA",S08418,6,161,2020,1441.2,11.74,30.2,44,49,1,5,1,16,27.95921239,32.5055122
20031098,93,91,,2,SVREC,1,1098,FALSE,2003,"MEDALIST/N08003, ALPENA",N11283,10,89,2020,2132.3,14.54,18.8,47,49,2,5,2,16,40.05418986,19.59326829
20041098,93,66,,1,SVREC,0,1098,FALSE,2004,B16504/B17106,B20571,6,99,2020,1161.6,14.38,16.7,48,50,3,4,2,16,21.86092748,17.4372439
20091098,94,30,,1,SVREC,0,1098,FALSE,2009,R17605/R16503,R20630,6,162,2020,1409.4,15.6,34.4,46,47,2,5,3,16,26.14649449,35.40682927
20031099,93,46,,2,SVREC,0,1099,FALSE,2003,N16405/G16301,N20351,10,90,2020,1755.2,14.39,24.1,47,44,3,5,3,16,33.02842497,25.1609878
20041099,92,89,,1,SVREC,0,1099,FALSE,2004,B16505/N17504,B20595,6,100,2020,1614.2,11.94,17.1,47,44,2,5,5,16,31.24444256,18.36373171
20091099,93,29,,1,SVREC,0,1099,FALSE,2009,R17605/R16503,R20629,6,163,2020,1445.3,11.72,32.1,45,47,2,6,1,16,28.04510587,34.55839024
20031100,96,58,,2,SVREC,0,1100,FALSE,2003,N17504/B15430,N20370,10,91,2020,786.9,15.41,19.3,54,41,3,3,3,16,14.63104436,19.90959756
20041100,95,79,,2,SVREC,0,1100,FALSE,2004,B16504/B17536,B20585,6,101,2020,1413.9,16.6,16.8,52,46,3,4,5,16,25.91919456,17.08682927
20091100,94,143,,2,SVREC,0,1100,FALSE,2009,S17702/R17605,S20417,6,164,2020,1319,13.22,31.1,47,36,2,5,1,16,25.15945319,32.91290244
20031101,92,22,,1,SVREC,0,1101,FALSE,2003,B17523/N14218,N20407,11,82,2020,1466.2,14.67,19.3,47,45,3,2,1,16,27.49993817,20.08376829
20041101,92,98,,2,SVREC,0,1101,FALSE,2004,B17106/B14302,B20604,6,102,2020,1342.6,12.59,16.3,47,46,2,5,1,16,25.79553382,17.37540244
20091101,95,1,,2,SVREC,0,1101,FALSE,2009,R12844/I13401,R20601,6,165,2020,1632.1,15.26,33.5,47,49,3,4,1,16,30.39988783,34.61939024
20031102,94,86,,1,SVREC,0,1102,FALSE,2003,B16505/N17504,N20401,11,83,2020,1460.5,15.72,17.2,49,54,2,5,2,16,27.05595357,17.6782439
20041102,93,11,,2,SVREC,0,1102,FALSE,2004,N17504/B17106,B20514,6,103,2020,1327.3,12.55,14.5,52,46,3,4,4,16,25.51324296,15.46371951
20091102,95,118,,2,SVREC,0,1102,FALSE,2009,S17702/R17603,R20718,6,166,2020,1125.2,16.54,36.1,46,40,3,4,1,16,20.64167142,36.7427561
20031103,94,91,,1,SVREC,1,1103,FALSE,2003,"MEDALIST/N08003, ALPENA",N11283,11,84,2020,2041.8,15.25,18.5,47,50,3,4,4,16,38.03554671,19.12042683
20041103,92,50,,2,SVREC,0,1103,FALSE,2004,B16504/B11519,B20554,6,104,2020,1527,12.66,16.9,48,50,2,5,4,16,29.31493809,18.00056098
20091103,94,90,,2,SVREC,0,1103,FALSE,2009,I13401/R17605,R20690,6,167,2020,1449.2,13.03,28.9,46,58,1,5,2,16,27.70349437,30.65162195
20031104,96,21,,1,SVREC,0,1104,FALSE,2003,N14229/B14302,N20325,11,85,2020,1076.4,18.57,21.1,52,50,3,4,3,16,19.26614748,20.95332927
20041104,92,145,,2,SVREC,1,1104,FALSE,2004,"Zenith//Alpena*/B09197, ADAMS",B18504,6,105,2020,1933.9,13.4,18.1,47,59,2,5,2,16,36.81193632,19.11536585
20091104,94,157,,2,SVREC,1,1104,FALSE,2009,"SR9-5/R09508, CAYENNE",R12844,6,168,2020,1779.1,12.42,32.5,43,50,2,5,1,16,34.24853959,34.71158537
20031105,93,73,,1,SVREC,0,1105,FALSE,2003,B15430/N14229,N20388,11,86,2020,1681.1,15.02,19.5,48,50,2,5,5,16,31.40125687,20.20865854
20041105,92,41,,2,SVREC,0,1105,FALSE,2004,B16501/B16504,B20544,6,106,2020,1560.9,13.11,17.3,47,58,1,5,4,16,29.81134939,18.33167073
20091105,93,82,,2,SVREC,0,1105,FALSE,2009,I13401/R17605,R20682,6,169,2020,1447,14.07,33.6,46,40,3,5,3,16,27.33065875,35.21034146
20031106,97,45,,2,SVREC,0,1106,FALSE,2003,N16405/G16301,N20350,11,87,2020,768.4,18.5,21.8,53,34,4,2,4,16,13.76517451,21.66707317
20041106,96,71,,2,SVREC,0,1106,FALSE,2004,B16504/B17228,B20576,6,107,2020,1402.3,15.5,18.2,47,45,4,3,3,16,26.04560199,18.75487805
20091106,94,85,,2,SVREC,0,1106,FALSE,2009,I13401/R17605,R20685,6,170,2020,1808.6,14.55,36.2,46,45,3,5,3,16,33.96967174,37.72304878
20031107,94,15,,2,SVREC,0,1107,FALSE,2003,N14229/N15306,N20319,11,88,2020,1110.3,15.34,18.3,48,30,3,3,3,16,20.66119139,18.89363415
20041107,92,53,,2,SVREC,0,1107,FALSE,2004,B16504/B14302,B20557,6,108,2020,1599,13.51,14.4,47,56,2,5,1,16,30.39842745,15.1884878
20091107,92,23,,2,SVREC,0,1107,FALSE,2009,R17605/R16503,R20623,6,171,2020,1562.7,12.75,31.1,46,58,2,5,4,16,29.96938317,33.09115854
20031108,93,91,,2,SVREC,1,1108,FALSE,2003,"MEDALIST/N08003, ALPENA",N11283,11,89,2020,1938.5,14.9,17.5,47,50,2,5,3,16,36.26036088,18.16158537
20041108,92,92,,2,SVREC,0,1108,FALSE,2004,B16506/B15430,B20598,6,109,2020,1763.4,13.42,20.2,47,60,1,6,2,16,33.55870354,21.3282439
20091108,95,70,,2,SVREC,0,1108,FALSE,2009,I13401/R17603,R20670,6,172,2020,1689.5,16.22,34.5,50,31,3,4,4,16,31.1125286,35.24890244
20031109,96,65,,2,SVREC,0,1109,FALSE,2003,N17506/B15430,N20380,11,90,2020,1291.1,15.83,19.3,53,37,3,3,3,16,23.88657954,19.8107439
20041109,92,93,,1,SVREC,0,1109,FALSE,2004,B16506/B15430,B20599,7,92,2020,2167.4,14.79,20.6,47,49,3,5,1,16,40.5944247,21.40641463
20091109,94,46,,1,SVREC,0,1109,FALSE,2009,I13401/R12844,R20646,7,155,2020,1340.7,14.72,30.4,47,43,2,5,1,16,25.13133491,31.616
20031110,96,35,,2,SVREC,0,1110,FALSE,2003,N15306/N14218,N20339,11,91,2020,800.3,16.6,18.4,53,30,3,3,3,16,14.67086174,18.71414634
20041110,95,74,,1,SVREC,0,1110,FALSE,2004,B16504/B17259,B20579,7,93,2020,1676.2,13.83,20.6,48,39,2,4,2,16,31.74816918,21.64758537
20091110,95,74,,1,SVREC,0,1110,FALSE,2009,I13401/R17603,R20674,7,156,2020,1668.6,17.26,31.1,51,49,2,5,1,16,30.34621374,31.38065854
20031111,94,51,,1,SVREC,0,1111,FALSE,2003,N17504/N16405,N20363,12,82,2020,961.9,14.65,16.6,50,53,2,5,4,16,18.04555347,17.27817073
20041111,94,32,,1,SVREC,0,1111,FALSE,2004,B15430/B16504,B20535,7,94,2020,1835.5,14.76,19.8,49,53,2,5,1,16,34.3901909,20.58234146
20091111,95,78,,1,SVREC,0,1111,FALSE,2009,I13401/R17603,R20678,7,157,2020,1400,15.2,31.3,51,42,3,5,1,16,26.09520089,32.36878049
20031112,95,55,,1,SVREC,0,1112,FALSE,2003,N17504/B15430,N20367,12,83,2020,725.5,16,23.5,47,39,3,3,4,16,13.39533131,24.07317073
20041112,92,101,,1,SVREC,0,1112,FALSE,2004,B17106/B14302,B20607,7,95,2020,1536.7,12.17,16.3,47,49,1,6,1,16,29.66666522,17.45889024
20091112,96,105,,1,SVREC,0,1112,FALSE,2009,S16804/I13401,R20705,7,158,2020,1368,15.56,32.9,52,47,3,4,1,16,25.39048979,33.87897561
20031113,92,91,,1,SVREC,1,1113,FALSE,2003,"MEDALIST/N08003, ALPENA",N11283,12,84,2020,1879.9,14.67,16.2,47,60,2,5,5,16,35.25926461,16.85787805
20041113,94,145,,1,SVREC,1,1113,FALSE,2004,"Zenith//Alpena*/B09197, ADAMS",B18504,7,96,2020,2290,14.18,20.1,47,49,3,4,1,16,43.19771245,21.03636585
20091113,92,157,,1,SVREC,1,1113,FALSE,2009,"SR9-5/R09508, CAYENNE",R12844,7,159,2020,1499.6,13.43,33.2,45,44,1,5,1,16,28.53511361,35.05029268
20031114,93,88,,1,SVREC,0,1114,FALSE,2003,B16505/N17504,N20403,12,85,2020,915.4,14.96,17.5,47,36,2,5,5,16,17.11082369,18.14878049
20041114,95,36,,1,SVREC,0,1114,FALSE,2004,B15430/N14229,B20539,7,97,2020,932.5,20.8,22.2,52,34,4,4,2,16,16.23344817,21.44195122
20091114,97,55,,1,SVREC,0,1114,FALSE,2009,I13401/R17603,R20655,7,160,2020,1573.2,22,38.3,51,34,4,4,1,16,26.97213328,36.43170732
20031115,95,77,,1,SVREC,0,1115,FALSE,2003,B16504/N14218,N20392,12,86,2020,885.2,15.8,18.1,54,40,3,3,4,16,16.38288012,18.58560976
20041115,95,86,,1,SVREC,0,1115,FALSE,2004,B16505/B17108,B20592,7,98,2020,1498.6,20.1,21.3,48,42,2,4,1,16,26.31899274,20.7545122
20091115,92,37,,1,SVREC,0,1115,FALSE,2009,R17605/R16503,R20637,7,161,2020,1622.7,12.02,31.9,46,48,2,5,2,16,31.38043434,34.22636585
20031116,92,92,,2,SVREC,2,1116,FALSE,2003,"COOP 02084, VIGILANT",I10101,12,87,2020,1536.4,14.55,18.2,47,50,1,5,3,16,28.85712909,18.96573171
20041116,92,75,,1,SVREC,0,1116,FALSE,2004,B16504/B17259,B20580,7,99,2020,1522.9,14.02,19.6,48,45,3,5,2,16,28.78098043,20.55131707
20091116,95,91,,1,SVREC,0,1116,FALSE,2009,I13401/R17605,R20691,7,162,2020,1208.4,15.65,31.2,46,46,2,4,2,16,22.40436092,32.09414634
20031117,92,93,,2,SVREC,3,1117,FALSE,2003,"COOP 03019, MERLIN",I11264,12,88,2020,1604.6,14.06,17.9,47,54,1,5,2,16,30.31090433,18.76007317
20041117,93,33,,1,SVREC,0,1117,FALSE,2004,B15430/B16504,B20536,7,100,2020,1739.5,13.73,20.4,47,48,2,5,1,16,32.98534173,21.46229268
20091117,95,72,,1,SVREC,0,1117,FALSE,2009,I13401/R17603,R20672,7,163,2020,1529.3,13.13,28.4,46,47,2,5,1,16,29.20110371,30.08668293
20031118,92,91,,2,SVREC,1,1118,FALSE,2003,"MEDALIST/N08003, ALPENA",N11283,12,89,2020,1522.4,14.29,17.6,47,55,1,5,2,16,28.68118079,18.39629268
20041118,92,59,,2,SVREC,0,1118,FALSE,2004,B16504/B17106,B20563,7,101,2020,1582.4,13.75,19,51,45,3,5,2,16,29.99937001,19.9847561
20091118,94,34,,2,SVREC,0,1118,FALSE,2009,R17605/R16503,R20634,7,164,2020,1483.1,12.12,32.5,45,38,2,5,1,16,28.6481934,34.8304878
20031119,94,57,,2,SVREC,0,1119,FALSE,2003,N17504/B15430,N20369,12,90,2020,1010.6,11.94,17.5,54,44,2,5,3,16,19.56116569,18.79329268
20041119,94,38,,2,SVREC,0,1119,FALSE,2004,B16501/B15430,B20541,7,102,2020,1742.9,12.63,19.4,52,46,2,4,2,16,33.47122154,20.67046341
20091119,95,108,,2,SVREC,0,1119,FALSE,2009,S17702/R17604,R20708,7,165,2020,1431.6,17.44,40.2,46,38,3,4,1,16,25.97934101,40.47453659
20031120,93,5,,2,SVREC,0,1120,FALSE,2003,N17506/N14229,N20375,12,91,2020,331,14.39,16.2,54,49,1,5,2,16,6.228582877,16.91319512
20041120,95,25,,2,SVREC,0,1120,FALSE,2004,B14302/B15430,B20528,7,103,2020,1731,12.81,19,47,50,3,4,1,16,33.17420333,20.20256098
20091120,94,117,,2,SVREC,0,1120,FALSE,2009,S17702/R17603,R20717,7,166,2020,1514.6,12.8,31.4,47,40,3,4,1,16,29.03027796,33.39121951
20041121,92,19,,2,SVREC,0,1121,FALSE,2004,B11519/B17106,B20522,7,104,2020,1287.6,12.15,19.5,47,43,1,5,2,16,24.86334124,20.89115854
20091121,93,106,,2,SVREC,0,1121,FALSE,2009,S16804/I13401,R20706,7,167,2020,1485.8,11.58,27.7,47,45,2,5,1,16,28.87670401,29.86870732
20041122,93,145,,2,SVREC,1,1122,FALSE,2004,"Zenith//Alpena*/B09197, ADAMS",B18504,7,105,2020,2222.6,12.38,19,48,46,2,5,2,16,42.80567162,20.30219512
20091122,93,157,,2,SVREC,1,1122,FALSE,2009,"SR9-5/R09508, CAYENNE",R12844,7,168,2020,1798.3,12.51,34.4,45,50,2,5,1,16,34.5825742,36.70312195
20041123,95,138,,2,SVREC,0,1123,FALSE,2004,B17996/B17540,B20644,7,106,2020,1255.1,12.75,17.5,52,49,4,3,1,16,24.07024561,18.62042683
20091123,94,14,,2,SVREC,0,1123,FALSE,2009,R17604/I13401,R20614,7,169,2020,1704,13.63,32.3,45,49,2,5,1,16,32.34962619,34.02135366
20041124,92,14,,2,SVREC,0,1124,FALSE,2004,N17504/B17106,B20517,7,107,2020,1446.1,11.93,16,46,46,2,5,4,16,27.99387887,17.18439024
20091124,94,83,,2,SVREC,0,1124,FALSE,2009,I13401/R17605,R20683,7,170,2020,1904.5,15.36,32.6,46,44,2,5,1,16,35.43181407,33.64956098
20041125,94,130,,2,SVREC,0,1125,FALSE,2004,B17692/B16504,B20636,7,108,2020,1345.9,14.92,17,48,50,3,4,3,16,25.16964157,17.63853659
20091125,95,19,,2,SVREC,0,1125,FALSE,2009,R17605/R16503,R20619,7,171,2020,1641.9,12.46,33.6,45,45,2,5,2,16,31.59293702,35.87004878
20041126,94,128,,2,SVREC,0,1126,FALSE,2004,B17692/B16504,B20634,7,109,2020,1311.4,15.73,18.1,53,51,2,4,3,16,24.29097404,18.60106098
20091126,95,58,,2,SVREC,0,1126,FALSE,2009,I13401/R17603,R20658,7,172,2020,1838.6,18.5,36.6,52,40,4,4,2,16,32.93681657,36.37682927
20041127,94,110,,1,SVREC,0,1127,FALSE,2004,B17106/B17259,B20616,8,92,2020,1653.7,14.36,18.1,47,49,2,5,2,16,31.1293564,18.90346341
20091127,95,88,,1,SVREC,0,1127,FALSE,2009,I13401/R17605,R20688,8,155,2020,1463.9,15.1,32.1,46,38,3,4,2,16,27.31843761,33.2352439
20041128,92,85,,1,SVREC,0,1128,FALSE,2004,B16505/B16504,B20591,8,93,2020,2134.9,13.94,19.2,47,49,2,5,1,16,40.38458605,20.15063415
20091128,94,93,,1,SVREC,0,1128,FALSE,2009,I13401/R17605,R20693,8,156,2020,1109,17.63,29.5,52,-9,2,4,2,16,20.0787822,29.63310976
20041129,93,63,,1,SVREC,0,1129,FALSE,2004,B16504/B17106,B20568,8,94,2020,1494.4,15.62,21.1,53,40,3,4,2,16,27.7168031,21.71241463
20091129,94,53,,1,SVREC,0,1129,FALSE,2009,I13401/R17603,R20653,8,157,2020,1852,14.68,33.7,47,45,3,5,2,16,34.73190351,35.06443902
20041130,96,70,,1,SVREC,0,1130,FALSE,2004,B16504/B17228,B20575,8,95,2020,1775,22.1,22,53,47,4,3,4,16,30.39293013,20.9
20091130,94,99,,1,SVREC,0,1130,FALSE,2009,R16503/I17551,R20699,8,158,2020,894.4,12.28,37.6,46,35,2,4,2,16,17.2451577,40.22282927
20041131,93,145,,1,SVREC,1,1131,FALSE,2004,"Zenith//Alpena*/B09197, ADAMS",B18504,8,96,2020,2360.7,14.07,19,51,46,2,4,2,16,44.58844928,19.91060976
20091131,93,157,,1,SVREC,1,1131,FALSE,2009,"SR9-5/R09508, CAYENNE",R12844,8,159,2020,1771.6,12.2,32.3,45,45,2,5,1,16,34.18983022,34.58463415
20041132,95,134,,1,SVREC,0,1132,FALSE,2004,B17730/B15430,B20640,8,97,2020,1273.6,19.79,20.6,54,46,2,4,1,16,22.45423809,20.15031707
20091132,93,158,,1,SVREC,2,1132,FALSE,2009,"SR99238/Merlot, VIPER",I13401,8,160,2020,2096.8,12.82,29.3,46,46,3,4,1,16,40.18006447,31.15090244
20041133,95,4,,1,SVREC,0,1133,FALSE,2004,N16405/B14302,B20504,8,98,2020,830.2,14.26,17,49,49,2,4,5,16,15.64598699,17.77536585
20091133,96,16,,1,SVREC,0,1133,FALSE,2009,R17604/I13401,R20616,8,161,2020,1363.5,15.39,30.9,46,54,4,4,1,16,25.35791805,31.88352439
20041134,92,139,,1,SVREC,0,1134,FALSE,2004,I93153/B16504,B20645,8,99,2020,1671.5,12.71,18.2,48,46,2,5,1,16,32.07064032,19.37412195
20091134,95,59,,1,SVREC,0,1134,FALSE,2009,I13401/R17603,R20659,8,162,2020,1957.4,15.22,32.6,45,50,3,5,1,16,36.47621382,33.70521951
20041135,96,20,,1,SVREC,0,1135,FALSE,2004,B11519/B17106,B20523,8,100,2020,1302.8,13.16,15.2,48,49,3,4,1,16,24.86762567,16.09717073
